Date	CampaignName	CampaignUrlPath	LocationOfPresenceName	Impressions	Clicks	Cost
2022-08-28	рся-квиз-интересы+lal	--	Евпатория	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Еврейская автономная область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Егорьевск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Екатеринбург	23	0	0
2022-08-28	рся-квиз-интересы+lal	--	Свердловская область	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Елец	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ессентуки	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Железногорск	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Забайкальский край	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Зеленоградск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Иваново	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ивановская область	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ижевск	26	0	0
2022-08-28	рся-квиз-интересы+lal	--	Индия	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Иркутск	29	0	0
2022-08-28	рся-квиз-интересы+lal	--	Иркутская область	48	3	79430000
2022-08-28	рся-квиз-интересы+lal	--	Искитим	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Испания	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ишимбай	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Йошкар-Ола	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кабардино-Балкарская Республика	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кавказский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Казань	39	0	0
2022-08-28	рся-квиз-интересы+lal	--	Казахстан	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Калининград	39	0	0
2022-08-28	рся-квиз-интересы+lal	--	Калининградская область	13	0	0
2022-08-28	рся-квиз-интересы+lal	--	Калуга	9	0	0
2022-08-28	рся-квиз-интересы+lal	--	Калужская область	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Камчатский край	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Камышин	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Карачаево-Черкесская Республика	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Каспийск	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кемерово	24	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кемеровская область (Кузбасс)	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Керчь	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кимры	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Киров	9	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кировская область	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кирово-Чепецк	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кисловодск	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ковров	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Когалым	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Комсомольск-на-Амуре	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Копейск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Королёв	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Костанай	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Костомукша	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кострома	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Костромская область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Котлас	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Краснодар	37	1	6450000
2022-08-28	рся-квиз-интересы+lal	--	Краснодарский край	52	0	0
2022-08-28	рся-квиз-интересы+lal	--	Краснознаменск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Красноярск	29	0	0
2022-08-28	рся-квиз-интересы+lal	--	Красноярский край	23	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кривой Рог	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кропоткин	4	1	32960000
2022-08-28	рся-квиз-интересы+lal	--	Крымск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Крымский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кстово	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кстовский район	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Курган	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Курск	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Курская область	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Кызыл	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Лангепас	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ленинск-Кузнецкий	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ленинский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Липецк	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Липецкая область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Лосино-Петровский	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Луганск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Луганск и область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Лысьва	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Люберцы	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Магаданская область	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Магас	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Магнитогорск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Майкоп	10	0	0
2022-08-28	рся-квиз-интересы+lal	--	Малоярославецкий район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Маркс	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Махачкала	37	0	0
2022-08-28	рся-квиз-интересы+lal	--	Междуреченск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Миасс	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Минеральные Воды	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Минусинск	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Михайловка	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Мичуринск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Могилёв и область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Молдова	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Москва	73	0	0
2022-08-28	рся-квиз-интересы+lal	--	Москва и область	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Мурманск	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Мурманская область	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Муром	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Мытищи	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Набережные Челны	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Назрань	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нальчик	9	0	0
2022-08-28	рся-квиз-интересы+lal	--	Наманган	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нарьян-Мар	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Находка	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Невинномысск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нерюнгри	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нефтекамск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нефтеюганск	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нидерланды	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нижневартовск	7	1	3230000
2022-08-28	рся-квиз-интересы+lal	--	Нижнекамск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нижний Новгород	30	2	60830000
2022-08-28	рся-квиз-интересы+lal	--	Нижегородская область	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нижний Тагил	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новодвинск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новокузнецк	18	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новомосковск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новороссийск	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новосибирск	32	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новосибирская область	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новотроицк	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новочебоксарск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Новочеркасск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Норвегия	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Норильск	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Нягань	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Обнинск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Одинцовский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Омск	23	0	0
2022-08-28	рся-квиз-интересы+lal	--	Оренбург	13	0	0
2022-08-28	рся-квиз-интересы+lal	--	Оренбургская область	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Орск	5	1	2130000
2022-08-28	рся-квиз-интересы+lal	--	Орёл	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Осташков	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пенза	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пензенская область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Переславль-Залесский	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пермский край	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пермь	13	0	0
2022-08-28	рся-квиз-интересы+lal	--	Петрозаводск	27	0	0
2022-08-28	рся-квиз-интересы+lal	--	Петропавловск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Петропавловск-Камчатский	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Печора	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пинск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Подольск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Полевской	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Поволжье	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Приморский край	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Анкара	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Анталья	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Бурдур	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Денизли	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Мугла	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Провинция Стамбул	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Прокопьевск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Протвино	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Псков	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Псковская область	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пушкино	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пушкинский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пыть-Ях	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Пятигорск	6	1	9130000
2022-08-28	рся-квиз-интересы+lal	--	Раменский район	17	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Адыгея	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Башкортостан	25	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Бурятия	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Дагестан	39	1	107770000
2022-08-28	рся-квиз-интересы+lal	--	Республика Крым	45	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Марий Эл	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Мордовия	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Саха (Якутия)	24	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Северная Осетия — Алания	6	1	1180000
2022-08-28	рся-квиз-интересы+lal	--	Республика Татарстан	15	0	0
2022-08-28	рся-квиз-интересы+lal	--	Республика Хакасия	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Россия	16	0	0
2022-08-28	рся-квиз-интересы+lal	--	Россошь	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ростов-на-Дону	49	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ростовская область	12	1	75440000
2022-08-28	рся-квиз-интересы+lal	--	Рубцовск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Рузаевка	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Рыбинск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Рязань	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Рязанская область	9	0	0
2022-08-28	рся-квиз-интересы+lal	--	США	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Салават	4	1	16670000
2022-08-28	рся-квиз-интересы+lal	--	Салехард	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Самара	27	0	0
2022-08-28	рся-квиз-интересы+lal	--	Самарская область	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Санкт-Петербург	38	0	0
2022-08-28	рся-квиз-интересы+lal	--	Санкт-Петербург и Ленинградская область	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Саранск	10	0	0
2022-08-28	рся-квиз-интересы+lal	--	Саратов	25	1	20000000
2022-08-28	рся-квиз-интересы+lal	--	Саратовская область	12	0	0
2022-08-28	рся-квиз-интересы+lal	--	Свободный	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Севастополь	29	0	0
2022-08-28	рся-квиз-интересы+lal	--	Северодвинск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Североуральск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Северск	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сегежа	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Семей	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сергиев Посад	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Серпухов	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сибай	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сибирь	12	0	0
2022-08-28	рся-квиз-интересы+lal	--	Симферополь	28	0	0
2022-08-28	рся-квиз-интересы+lal	--	Словения	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Смоленск	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Смоленская область	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Снежинск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Соликамск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Солнечногорск	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Солнечногорский район	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сочи	25	0	0
2022-08-28	рся-квиз-интересы+lal	--	Спасск-Дальний	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ставрополь	87	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ставропольский край	20	0	0
2022-08-28	рся-квиз-интересы+lal	--	Старый Оскол	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Стерлитамак	17	0	0
2022-08-28	рся-квиз-интересы+lal	--	Судак	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сургут	23	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сызрань	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сыктывкар	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Таганрог	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Таджикистан	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тайшетский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тамбов	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тамбовская область	1	1	10990000
2022-08-28	рся-квиз-интересы+lal	--	Тараз	3	1	7410000
2022-08-28	рся-квиз-интересы+lal	--	Ташкент	2	1	2220000
2022-08-28	рся-квиз-интересы+lal	--	Тбилиси	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тверь	7	1	28890000
2022-08-28	рся-квиз-интересы+lal	--	Тверская область	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тимашевск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тобольск	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тольятти	17	0	0
2022-08-28	рся-квиз-интересы+lal	--	Томск	9	0	0
2022-08-28	рся-квиз-интересы+lal	--	Томская область	6	1	15360000
2022-08-28	рся-квиз-интересы+lal	--	Туапсе	10	0	0
2022-08-28	рся-квиз-интересы+lal	--	Туймазинский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Туймазы	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тула	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тульская область	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тулун	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Туркменистан	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тюмень	8	0	0
2022-08-28	рся-квиз-интересы+lal	--	Тюменская область	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Углич	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Удмуртская Республика	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Улан-Удэ	37	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ульяновск	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ульяновская область	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Урал	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Усолье-Сибирское	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Уссурийск	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Усть-Илимск	2	0	0
2022-08-28	рся-квиз-интересы+lal	--	Уфа	46	1	6020000
2022-08-28	рся-квиз-интересы+lal	--	Ухта	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Учалинский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Учалы	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Феодосия	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Франция	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Хабаровск	38	0	0
2022-08-28	рся-квиз-интересы+lal	--	Хабаровский край	16	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ханты-Мансийск	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ханты-Мансийский автономный округ - Югра	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Хасавюрт	2	1	30940000
2022-08-28	рся-квиз-интересы+lal	--	Херсон	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Химки	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Центр	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Чебоксары	11	0	0
2022-08-28	рся-квиз-интересы+lal	--	Челябинск	25	0	0
2022-08-28	рся-квиз-интересы+lal	--	Челябинская область	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Череповец	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Черкесск	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Чехия	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Чеченская Республика	8	1	8650000
2022-08-28	рся-квиз-интересы+lal	--	Чита	40	0	0
2022-08-28	рся-квиз-интересы+lal	--	Чувашская Республика	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Шахты	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Швейцария	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Шебекино	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Шумерля	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Шымкент	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Щелково	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Щёлкино	4	0	0
2022-08-28	рся-квиз-интересы+lal	--	Электросталь	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Элиста	7	0	0
2022-08-28	рся-квиз-интересы+lal	--	Энгельсский район	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Югорск	5	0	0
2022-08-28	рся-квиз-интересы+lal	--	Южно-Сахалинск	32	0	0
2022-08-28	рся-квиз-интересы+lal	--	Сахалинская область	3	0	0
2022-08-28	рся-квиз-интересы+lal	--	Южноуральск	1	0	0
2022-08-28	рся-квиз-интересы+lal	--	Юг	14	0	0
2022-08-28	рся-квиз-интересы+lal	--	Якутск	12	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ялта	6	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ямало-Ненецкий автономный округ	13	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ярославль	24	0	0
2022-08-28	рся-квиз-интересы+lal	--	Ярославская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Абакан	1	0	0
2022-08-28	поиск-широкие ключи	--	Алтайский край	1	0	0
2022-08-28	поиск-широкие ключи	--	Альметьевск	2	0	0
2022-08-28	поиск-широкие ключи	--	Анапа	2	0	0
2022-08-28	поиск-широкие ключи	--	Архангельск	1	0	0
2022-08-28	поиск-широкие ключи	--	Астрахань	2	0	0
2022-08-28	поиск-широкие ключи	--	Астраханская область	2	0	0
2022-08-28	поиск-широкие ключи	--	Балаково	2	0	0
2022-08-28	поиск-широкие ключи	--	Балашиха	1	0	0
2022-08-28	поиск-широкие ключи	--	Барнаул	4	0	0
2022-08-28	поиск-широкие ключи	--	Бахчисарайский район	1	0	0
2022-08-28	поиск-широкие ключи	--	Белгородская область	4	0	0
2022-08-28	поиск-широкие ключи	--	Белорецк	1	0	0
2022-08-28	поиск-широкие ключи	--	Бердск	2	0	0
2022-08-28	поиск-широкие ключи	--	Березники	1	0	0
2022-08-28	поиск-широкие ключи	--	Биробиджан	2	0	0
2022-08-28	поиск-широкие ключи	--	Амурская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Братск	1	0	0
2022-08-28	поиск-широкие ключи	--	Брянск	2	0	0
2022-08-28	поиск-широкие ключи	--	Брянская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Великий Новгород	2	0	0
2022-08-28	поиск-широкие ключи	--	Новгородская область	2	0	0
2022-08-28	поиск-широкие ключи	--	Видное	1	0	0
2022-08-28	поиск-широкие ключи	--	Владивосток	5	1	72210000
2022-08-28	поиск-широкие ключи	--	Владимир	1	0	0
2022-08-28	поиск-широкие ключи	--	Волгоград	4	0	0
2022-08-28	поиск-широкие ключи	--	Волгодонск	2	0	0
2022-08-28	поиск-широкие ключи	--	Волжский	4	0	0
2022-08-28	поиск-широкие ключи	--	Волоколамск	1	0	0
2022-08-28	поиск-широкие ключи	--	Воронежская область	2	0	0
2022-08-28	поиск-широкие ключи	--	Всеволожский район	7	0	0
2022-08-28	поиск-широкие ключи	--	Гатчинский район	1	0	0
2022-08-28	поиск-широкие ключи	--	Геленджик	1	0	0
2022-08-28	поиск-широкие ключи	--	Мытищи (городской округ)	2	0	0
2022-08-28	поиск-широкие ключи	--	Джанкой	1	0	0
2022-08-28	поиск-широкие ключи	--	Дзержинск (Нижегородская область)	2	0	0
2022-08-28	поиск-широкие ключи	--	Димитровград	1	0	0
2022-08-28	поиск-широкие ключи	--	Дмитровский городской округ	1	0	0
2022-08-28	поиск-широкие ключи	--	Евпатория	1	0	0
2022-08-28	поиск-широкие ключи	--	Ейск	1	0	0
2022-08-28	поиск-широкие ключи	--	Екатеринбург	10	0	0
2022-08-28	поиск-широкие ключи	--	Свердловская область	4	0	0
2022-08-28	поиск-широкие ключи	--	Ессентуки	1	0	0
2022-08-28	поиск-широкие ключи	--	Железногорск	1	0	0
2022-08-28	поиск-широкие ключи	--	Железногорск	2	0	0
2022-08-28	поиск-широкие ключи	--	Забайкальский край	1	0	0
2022-08-28	поиск-широкие ключи	--	Звенигород	3	0	0
2022-08-28	поиск-широкие ключи	--	Иваново	2	0	0
2022-08-28	поиск-широкие ключи	--	Ижевск	2	0	0
2022-08-28	поиск-широкие ключи	--	Иркутск	6	0	0
2022-08-28	поиск-широкие ключи	--	Иркутская область	2	0	0
2022-08-28	поиск-широкие ключи	--	Кабардино-Балкарская Республика	1	0	0
2022-08-28	поиск-широкие ключи	--	Казань	3	0	0
2022-08-28	поиск-широкие ключи	--	Калининград	1	0	0
2022-08-28	поиск-широкие ключи	--	Калининградская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Калужская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Каменск-Шахтинский	1	0	0
2022-08-28	поиск-широкие ключи	--	Камышин	1	0	0
2022-08-28	поиск-широкие ключи	--	Карачаево-Черкесская Республика	1	0	0
2022-08-28	поиск-широкие ключи	--	Кемерово	4	0	0
2022-08-28	поиск-широкие ключи	--	Кемеровская область (Кузбасс)	1	0	0
2022-08-28	поиск-широкие ключи	--	Киржачский район	1	0	0
2022-08-28	поиск-широкие ключи	--	Киров	4	1	4640000
2022-08-28	поиск-широкие ключи	--	Кировская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Кировский район	2	0	0
2022-08-28	поиск-широкие ключи	--	Комсомольск-на-Амуре	2	0	0
2022-08-28	поиск-широкие ключи	--	Красногорск	2	0	0
2022-08-28	поиск-широкие ключи	--	Краснодар	3	0	0
2022-08-28	поиск-широкие ключи	--	Краснодарский край	10	0	0
2022-08-28	поиск-широкие ключи	--	Краснотурьинск	1	0	0
2022-08-28	поиск-широкие ключи	--	Красноярск	9	1	48170000
2022-08-28	поиск-широкие ключи	--	Красноярский край	5	0	0
2022-08-28	поиск-широкие ключи	--	Курганская область	1	0	0
2022-08-28	поиск-широкие ключи	--	Курск	2	0	0
2022-08-28	поиск-широкие ключи	--	Кызыл	1	1	47790000
2022-08-28	поиск-широкие ключи	--	Ленинский район	1	0	0
2022-08-28	поиск-широкие ключи	--	Липецк	3	1	35160000
2022-08-28	поиск-широкие ключи	--	Липецкая область	3	1	51070000
2022-08-28	поиск-широкие ключи	--	Лужский район	1	1	10030000
2022-08-28	поиск-широкие ключи	--	Люберцы	1	0	0
2022-08-28	поиск-широкие ключи	--	Махачкала	2	0	0
2022-08-28	поиск-широкие ключи	--	Москва	42	1	16460000
2022-08-28	поиск-широкие ключи	--	Москва и область	3	0	0
2022-08-28	поиск-широкие ключи	--	Мурманск	1	0	0
2022-08-28	поиск-широкие ключи	--	Муром	3	0	0
2022-08-28	поиск-широкие ключи	--	Набережные Челны	1	0	0
2022-08-28	поиск-широкие ключи	--	Нальчик	1	0	0
2022-08-28	поиск-широкие ключи	--	Наро-Фоминский городской округ	2	0	0
2022-08-28	поиск-широкие ключи	--	Нахабино	2	0	0
2022-08-28	поиск-широкие ключи	--	Находка	1	0	0
2022-08-28	поиск-широкие ключи	--	Нижневартовск	2	0	0
2022-08-28	поиск-широкие ключи	--	Нижнекамск	1	0	0
2022-08-28	поиск-широкие ключи	--	Нижний Новгород	8	0	0
2022-08-28	поиск-широкие ключи	--	Нижегородская область	3	0	0
2022-08-28	поиск-широкие ключи	--	Нижний Тагил	1	0	0
2022-08-28	поиск-широкие ключи	--	Новокузнецк	3	0	0
2022-08-28	поиск-широкие ключи	--	Новокуйбышевск	2	0	0
2022-08-28	поиск-широкие ключи	--	Новосибирск	13	0	0
2022-08-28	поиск-широкие ключи	--	Новочеркасск	1	0	0
